id,time_stamp,daily_steps,avg_daily_mets,avg_daily_intensity,daily_calories_burned
8877689391,2016-04-30,27710,24.9535,0.4188,4393.168581
8877689391,2016-05-01,10890,15.8236,0.2069,2783.082068
8877689391,2016-05-02,4699,12.4174,0.0729,2183.985367
8877689391,2016-05-03,10791,16.034,0.2028,2813.394688
8877689391,2016-05-04,18165,19.8451,0.2958,3472.391312
8877689391,2016-05-05,14055,17.4188,0.291,3047.835367
8877689391,2016-05-06,21622,22.8028,0.3847,4003.036759
8877689391,2016-05-07,12212,23.5125,0.4458,4127.628773
8877689391,2016-05-08,10665,16.1597,0.2111,2843.594015
8877689391,2016-05-09,20156,21.0069,0.3292,3700.179984
8877689391,2016-05-10,10693,16.0667,0.2083,2829.995494
8877689391,2016-05-11,21391,21.7542,0.3479,3828.037198
8877689391,2016-05-12,7120,16.2774,0.2238,1657.577747
4319703577,2016-05-12,17,10.1875,0.0083,246.8716364
